Country,Year,month,date,latitude,longitude,temperature,pop,pop1
Kashipur,8,May,05/01/2007,29.7428 ,79.38460000000001,22.448,121623,2.7649949
Kashipur,12,May,05/01/2011,29.7428 ,79.38460000000001,22.959999,121623,2.7649949
Kashipur,18,May,05/01/2017,29.7428 ,79.38460000000001,22.981001,121623,2.7649949
Kashipur,16,May,05/01/2015,29.7428 ,79.38460000000001,23.636999,121623,2.7649949
Kashipur,6,May,05/01/2005,29.7428 ,79.38460000000001,21.671,121623,2.7649949
Kashipur,13,May,05/01/2012,29.7428 ,79.38460000000001,23.527,121623,2.7649949
Kashipur,2,May,05/01/2001,29.7428 ,79.38460000000001,22.549999,121623,2.7649949
Kashipur,19,May,05/01/2018,29.7428 ,79.38460000000001,23.267,121623,2.7649949
Kashipur,1,May,05/01/2000,29.7428 ,79.38460000000001,22.792999,121623,2.7649949
Kashipur,15,May,05/01/2014,29.7428 ,79.38460000000001,22.549999,121623,2.7649949
Kashipur,11,May,05/01/2010,29.7428 ,79.38460000000001,23.575001,121623,2.7649949
Kashipur,20,May,05/01/2019,29.7428 ,79.38460000000001,23.392,121623,2.7649949
Kashipur,14,May,05/01/2013,29.7428 ,79.38460000000001,23.766001,121623,2.7649949
Kashipur,7,May,05/01/2006,29.7428 ,79.38460000000001,23.103001,121623,2.7649949
Kashipur,3,May,05/01/2002,29.7428 ,79.38460000000001,23.589001,121623,2.7649949
Kashipur,9,May,05/01/2008,29.7428 ,79.38460000000001,22.063999,121623,2.7649949
Katihar,6,May,05/01/2005,24.9151 ,86.89660000000001,31.282,192555,2.2034283
Katihar,4,May,05/01/2003,24.9151 ,86.89660000000001,31.539,192555,2.2034283
Katihar,8,May,05/01/2007,24.9151 ,86.89660000000001,31.437,192555,2.2034283
Katihar,14,May,05/01/2013,24.9151 ,86.89660000000001,30.961,192555,2.2034283
Katihar,3,May,05/01/2002,24.9151 ,86.89660000000001,30.989,192555,2.2034283
Katihar,15,May,05/01/2014,24.9151 ,86.89660000000001,32.183998,192555,2.2034283
Katihar,1,May,05/01/2000,24.9151 ,86.89660000000001,30.597,192555,2.2034283
Katihar,12,May,05/01/2011,24.9151 ,86.89660000000001,30.607,192555,2.2034283
Katihar,21,May,05/01/2020,24.9151 ,86.89660000000001,29.899,192555,2.2034283
Katihar,5,May,05/01/2004,24.9151 ,86.89660000000001,31.947001,192555,2.2034283
Katihar,20,May,05/01/2019,24.9151 ,86.89660000000001,32.264999,192555,2.2034283
Katihar,17,May,05/01/2016,24.9151 ,86.89660000000001,30.714001,192555,2.2034283
Katihar,10,May,05/01/2009,24.9151 ,86.89660000000001,30.487,192555,2.2034283
Katihar,18,May,05/01/2017,24.9151 ,86.89660000000001,31.298,192555,2.2034283
Katihar,2,May,05/01/2001,24.9151 ,86.89660000000001,30.614,192555,2.2034283
Katihar,9,May,05/01/2008,24.9151 ,86.89660000000001,31.205999,192555,2.2034283
Katihar,13,May,05/01/2012,24.9151 ,86.89660000000001,32.804001,192555,2.2034283
Katihar,7,May,05/01/2006,24.9151 ,86.89660000000001,30.889,192555,2.2034283
Katihar,19,May,05/01/2018,24.9151 ,86.89660000000001,30.524,192555,2.2034283
Katihar,16,May,05/01/2015,24.9151 ,86.89660000000001,31.42,192555,2.2034283
Katihar,11,May,05/01/2010,24.9151 ,86.89660000000001,31.698,192555,2.2034283
Khammam,1,May,05/01/2000,16.8733,80.3721,33.435001,170503,2.3780134
Khammam,16,May,05/01/2015,16.8733,80.3721,34.479,170503,2.3780134
Khammam,4,May,05/01/2003,16.8733,80.3721,35.091,170503,2.3780134
Khammam,15,May,05/01/2014,16.8733,80.3721,33.063,170503,2.3780134
Khammam,12,May,05/01/2011,16.8733,80.3721,33.787998,170503,2.3780134
Khammam,20,May,05/01/2019,16.8733,80.3721,34.426998,170503,2.3780134
Khammam,21,May,05/01/2020,16.8733,80.3721,33.594002,170503,2.3780134
Khammam,3,May,05/01/2002,16.8733,80.3721,34.334,170503,2.3780134
Khammam,18,May,05/01/2017,16.8733,80.3721,34.096001,170503,2.3780134
Khammam,6,May,05/01/2005,16.8733,80.3721,33.625999,170503,2.3780134
Khammam,5,May,05/01/2004,16.8733,80.3721,32.317001,170503,2.3780134
Khammam,11,May,05/01/2010,16.8733,80.3721,33.672001,170503,2.3780134
Khammam,13,May,05/01/2012,16.8733,80.3721,34.733002,170503,2.3780134
Khammam,2,May,05/01/2001,16.8733,80.3721,34.459999,170503,2.3780134
Khammam,19,May,05/01/2018,16.8733,80.3721,33.206001,170503,2.3780134
Khammam,9,May,05/01/2008,16.8733,80.3721,34.431999,170503,2.3780134
Khammam,17,May,05/01/2016,16.8733,80.3721,33.404999,170503,2.3780134
Khammam,14,May,05/01/2013,16.8733,80.3721,34.755001,170503,2.3780134
Khammam,10,May,05/01/2009,16.8733,80.3721,33.347,170503,2.3780134
Khammam,7,May,05/01/2006,16.8733,80.3721,32.901001,170503,2.3780134
Khammam,8,May,05/01/2007,16.8733,80.3721,34.300999,170503,2.3780134
Khandwa,4,May,05/01/2003,21.7021,77.0192,35.203999,182841,2.2803338
Khandwa,19,May,05/01/2018,21.7021,77.0192,36.465,182841,2.2803338
Khandwa,10,May,05/01/2009,21.7021,77.0192,35.419998,182841,2.2803338
Khandwa,9,May,05/01/2008,21.7021,77.0192,34.498001,182841,2.2803338
Khandwa,3,May,05/01/2002,21.7021,77.0192,35.779999,182841,2.2803338
Khandwa,14,May,05/01/2013,21.7021,77.0192,35.882999,182841,2.2803338
Khandwa,20,May,05/01/2019,21.7021,77.0192,35.691002,182841,2.2803338
Khandwa,2,May,05/01/2001,21.7021,77.0192,34.928001,182841,2.2803338
Khandwa,8,May,05/01/2007,21.7021,77.0192,34.834,182841,2.2803338
Khandwa,6,May,05/01/2005,21.7021,77.0192,34.851002,182841,2.2803338
Khandwa,11,May,05/01/2010,21.7021,77.0192,36.386002,182841,2.2803338
Khandwa,18,May,05/01/2017,21.7021,77.0192,35.765999,182841,2.2803338
Khandwa,15,May,05/01/2014,21.7021,77.0192,34.251999,182841,2.2803338
Khandwa,5,May,05/01/2004,21.7021,77.0192,34.486,182841,2.2803338
Khandwa,13,May,05/01/2012,21.7021,77.0192,35.176998,182841,2.2803338
Khandwa,16,May,05/01/2015,21.7021,77.0192,35.594002,182841,2.2803338
Khandwa,1,May,05/01/2000,21.7021,77.0192,33.224998,182841,2.2803338
Khandwa,17,May,05/01/2016,21.7021,77.0192,35.518002,182841,2.2803338
Khandwa,21,May,05/01/2020,21.7021,77.0192,35.467999,182841,2.2803338
Khandwa,12,May,05/01/2011,21.7021,77.0192,35.147999,182841,2.2803338
Khandwa,7,May,05/01/2006,21.7021,77.0192,34.698002,182841,2.2803338
Khanna,20,May,05/01/2019,31.3496,75.3927,30.903,117137,2.8005104
Khanna,14,May,05/01/2013,31.3496,75.3927,32.889999,117137,2.8005104
Khanna,2,May,05/01/2001,31.3496,75.3927,32.459,117137,2.8005104
Khanna,19,May,05/01/2018,31.3496,75.3927,32.183998,117137,2.8005104
Khanna,17,May,05/01/2016,31.3496,75.3927,32.487999,117137,2.8005104
Khanna,3,May,05/01/2002,31.3496,75.3927,33.167999,117137,2.8005104
Khanna,9,May,05/01/2008,31.3496,75.3927,30.924999,117137,2.8005104
Khanna,10,May,05/01/2009,31.3496,75.3927,31.819,117137,2.8005104
Khanna,5,May,05/01/2004,31.3496,75.3927,31.577999,117137,2.8005104
Khanna,12,May,05/01/2011,31.3496,75.3927,32.882,117137,2.8005104
Khanna,4,May,05/01/2003,31.3496,75.3927,30.976999,117137,2.8005104
Khanna,18,May,05/01/2017,31.3496,75.3927,32.231998,117137,2.8005104
Khanna,11,May,05/01/2010,31.3496,75.3927,32.960999,117137,2.8005104
Khanna,8,May,05/01/2007,31.3496,75.3927,32.146,117137,2.8005104
Khanna,21,May,05/01/2020,31.3496,75.3927,30.826,117137,2.8005104
Khanna,16,May,05/01/2015,31.3496,75.3927,31.997999,117137,2.8005104
Khanna,1,May,05/01/2000,31.3496,75.3927,33.397999,117137,2.8005104
Khanna,15,May,05/01/2014,31.3496,75.3927,30.596001,117137,2.8005104
Khanna,6,May,05/01/2005,31.3496,75.3927,30.347,117137,2.8005104
Khanna,13,May,05/01/2012,31.3496,75.3927,32.137001,117137,2.8005104
Khanna,7,May,05/01/2006,31.3496,75.3927,33.333,117137,2.8005104
Kharagpur,20,May,05/01/2019,21.7021,87.4038,31.747999,219665,1.9887991
Kharagpur,9,May,05/01/2008,21.7021,87.4038,30.941999,219665,1.9887991
Kharagpur,21,May,05/01/2020,21.7021,87.4038,29.910999,219665,1.9887991
Kharagpur,7,May,05/01/2006,21.7021,87.4038,30.447001,219665,1.9887991
Kharagpur,4,May,05/01/2003,21.7021,87.4038,31.575001,219665,1.9887991
Kharagpur,16,May,05/01/2015,21.7021,87.4038,31.865,219665,1.9887991
Kharagpur,14,May,05/01/2013,21.7021,87.4038,30.733999,219665,1.9887991
Kharagpur,11,May,05/01/2010,21.7021,87.4038,30.993,219665,1.9887991
Kharagpur,18,May,05/01/2017,21.7021,87.4038,31.343,219665,1.9887991
Kharagpur,10,May,05/01/2009,21.7021,87.4038,30.582001,219665,1.9887991
Kharagpur,5,May,05/01/2004,21.7021,87.4038,31.893999,219665,1.9887991
Kharagpur,15,May,05/01/2014,21.7021,87.4038,31.681999,219665,1.9887991
Kharagpur,2,May,05/01/2001,21.7021,87.4038,30.632999,219665,1.9887991
Kharagpur,19,May,05/01/2018,21.7021,87.4038,30.431,219665,1.9887991
Kharagpur,1,May,05/01/2000,21.7021,87.4038,30.225,219665,1.9887991
Kharagpur,13,May,05/01/2012,21.7021,87.4038,31.868999,219665,1.9887991
Kharagpur,3,May,05/01/2002,21.7021,87.4038,31.492001,219665,1.9887991
Kharagpur,12,May,05/01/2011,21.7021,87.4038,30.448999,219665,1.9887991
Kharagpur,6,May,05/01/2005,21.7021,87.4038,31.406,219665,1.9887991
Kharagpur,17,May,05/01/2016,21.7021,87.4038,31.108999,219665,1.9887991
Kharagpur,8,May,05/01/2007,21.7021,87.4038,30.914,219665,1.9887991
Khardaha,4,May,05/01/2003,23.3087 ,88.25239999999999,31.445,128346,2.7117691
Khardaha,5,May,05/01/2004,23.3087 ,88.25239999999999,32.133999,128346,2.7117691
Khardaha,21,May,05/01/2020,23.3087 ,88.25239999999999,29.995001,128346,2.7117691
Khardaha,20,May,05/01/2019,23.3087 ,88.25239999999999,32.021,128346,2.7117691
Khardaha,8,May,05/01/2007,23.3087 ,88.25239999999999,31.379,128346,2.7117691
Khardaha,12,May,05/01/2011,23.3087 ,88.25239999999999,30.528,128346,2.7117691
Khardaha,9,May,05/01/2008,23.3087 ,88.25239999999999,31.264999,128346,2.7117691
Khardaha,14,May,05/01/2013,23.3087 ,88.25239999999999,30.608999,128346,2.7117691
Khardaha,7,May,05/01/2006,23.3087 ,88.25239999999999,30.899,128346,2.7117691
Khardaha,3,May,05/01/2002,23.3087 ,88.25239999999999,30.987,128346,2.7117691
Khardaha,1,May,05/01/2000,23.3087 ,88.25239999999999,30.264999,128346,2.7117691
Khardaha,16,May,05/01/2015,23.3087 ,88.25239999999999,31.657,128346,2.7117691
Khardaha,2,May,05/01/2001,23.3087 ,88.25239999999999,30.355,128346,2.7117691
Khardaha,17,May,05/01/2016,23.3087 ,88.25239999999999,31.02,128346,2.7117691
Khardaha,10,May,05/01/2009,23.3087 ,88.25239999999999,30.639999,128346,2.7117691
Khardaha,6,May,05/01/2005,23.3087 ,88.25239999999999,31.247,128346,2.7117691
Khardaha,13,May,05/01/2012,23.3087 ,88.25239999999999,32.403999,128346,2.7117691
Khardaha,18,May,05/01/2017,23.3087 ,88.25239999999999,31.419001,128346,2.7117691
Khardaha,15,May,05/01/2014,23.3087 ,88.25239999999999,32.171001,128346,2.7117691
Khardaha,11,May,05/01/2010,23.3087 ,88.25239999999999,31.368,128346,2.7117691
Khardaha,19,May,05/01/2018,23.3087 ,88.25239999999999,30.23,128346,2.7117691
Khurja,7,May,05/01/2006,28.1329 ,77.2727,34.066002,111062,2.8486061
Khurja,3,May,05/01/2002,28.1329 ,77.2727,35.122002,111062,2.8486061
Khurja,13,May,05/01/2012,28.1329 ,77.2727,34.202999,111062,2.8486061
Khurja,14,May,05/01/2013,28.1329 ,77.2727,34.789001,111062,2.8486061
Khurja,17,May,05/01/2016,28.1329 ,77.2727,34.291,111062,2.8486061
Khurja,6,May,05/01/2005,28.1329 ,77.2727,33.07,111062,2.8486061
Khurja,10,May,05/01/2009,28.1329 ,77.2727,33.970001,111062,2.8486061
Khurja,20,May,05/01/2019,28.1329 ,77.2727,33.791,111062,2.8486061
Khurja,5,May,05/01/2004,28.1329 ,77.2727,33.910999,111062,2.8486061
Khurja,8,May,05/01/2007,28.1329 ,77.2727,33.749001,111062,2.8486061
Khurja,12,May,05/01/2011,28.1329 ,77.2727,34.084999,111062,2.8486061
Khurja,18,May,05/01/2017,28.1329 ,77.2727,34.415001,111062,2.8486061
Khurja,19,May,05/01/2018,28.1329 ,77.2727,34.632,111062,2.8486061
Khurja,2,May,05/01/2001,28.1329 ,77.2727,33.243999,111062,2.8486061
Khurja,9,May,05/01/2008,28.1329 ,77.2727,32.103001,111062,2.8486061
Khurja,15,May,05/01/2014,28.1329 ,77.2727,32.826,111062,2.8486061
Khurja,21,May,05/01/2020,28.1329 ,77.2727,32.965,111062,2.8486061
Khurja,4,May,05/01/2003,28.1329 ,77.2727,34.179001,111062,2.8486061
Khurja,1,May,05/01/2000,28.1329 ,77.2727,34.041,111062,2.8486061
Khurja,16,May,05/01/2015,28.1329 ,77.2727,34.525002,111062,2.8486061
Khurja,11,May,05/01/2010,28.1329 ,77.2727,35.383999,111062,2.8486061
Kochi,20,May,05/01/2019,10.4469,76.0909,30.105,602046,1.038501
Kochi,16,May,05/01/2015,10.4469,76.0909,28.482,602046,1.038501
Kochi,11,May,05/01/2010,10.4469,76.0909,29.445,602046,1.038501
Kochi,14,May,05/01/2013,10.4469,76.0909,29.374001,602046,1.038501
Kochi,10,May,05/01/2009,10.4469,76.0909,28.662001,602046,1.038501
Kochi,15,May,05/01/2014,10.4469,76.0909,29.101,602046,1.038501
Kochi,5,May,05/01/2004,10.4469,76.0909,27.224001,602046,1.038501
Kochi,19,May,05/01/2018,10.4469,76.0909,28.089001,602046,1.038501
Kochi,7,May,05/01/2006,10.4469,76.0909,28.292,602046,1.038501
Kochi,17,May,05/01/2016,10.4469,76.0909,29.655001,602046,1.038501
Kochi,1,May,05/01/2000,10.4469,76.0909,28.848,602046,1.038501
Kochi,9,May,05/01/2008,10.4469,76.0909,28.582001,602046,1.038501
Kochi,3,May,05/01/2002,10.4469,76.0909,28.754999,602046,1.038501
Kochi,21,May,05/01/2020,10.4469,76.0909,29.629,602046,1.038501
Kochi,8,May,05/01/2007,10.4469,76.0909,28.830999,602046,1.038501
Kochi,2,May,05/01/2001,10.4469,76.0909,28.587,602046,1.038501
Kochi,6,May,05/01/2005,10.4469,76.0909,29.386999,602046,1.038501
Kochi,4,May,05/01/2003,10.4469,76.0909,29.608,602046,1.038501
Kochi,13,May,05/01/2012,10.4469,76.0909,29.392,602046,1.038501
Kochi,18,May,05/01/2017,10.4469,76.0909,29.177999,602046,1.038501
Kochi,12,May,05/01/2011,10.4469,76.0909,29.065001,602046,1.038501
Kolar,11,May,05/01/2010,13.6585 ,78.4404,31.343,126441,2.726851
Kolar,6,May,05/01/2005,13.6585 ,78.4404,31.201,126441,2.726851
Kolar,14,May,05/01/2013,13.6585 ,78.4404,32.046001,126441,2.726851
Kolar,10,May,05/01/2009,13.6585 ,78.4404,30.955,126441,2.726851
Kolar,8,May,05/01/2007,13.6585 ,78.4404,31.341999,126441,2.726851
Kolar,19,May,05/01/2018,13.6585 ,78.4404,30.77,126441,2.726851
Kolar,17,May,05/01/2016,13.6585 ,78.4404,31.212999,126441,2.726851
Kolar,21,May,05/01/2020,13.6585 ,78.4404,31.948999,126441,2.726851
Kolar,4,May,05/01/2003,13.6585 ,78.4404,32.459,126441,2.726851
Kolar,13,May,05/01/2012,13.6585 ,78.4404,32.171001,126441,2.726851
Kolar,3,May,05/01/2002,13.6585 ,78.4404,31.358,126441,2.726851
Kolar,16,May,05/01/2015,13.6585 ,78.4404,30.857,126441,2.726851
Kolar,5,May,05/01/2004,13.6585 ,78.4404,28.919001,126441,2.726851
Kolar,18,May,05/01/2017,13.6585 ,78.4404,31.767,126441,2.726851
Kolar,12,May,05/01/2011,13.6585 ,78.4404,31.275999,126441,2.726851
Kolar,15,May,05/01/2014,13.6585 ,78.4404,31.15,126441,2.726851
Kolar,7,May,05/01/2006,13.6585 ,78.4404,30.711,126441,2.726851
Kolar,1,May,05/01/2000,13.6585 ,78.4404,30.889,126441,2.726851
Kolar,20,May,05/01/2019,13.6585 ,78.4404,32.047001,126441,2.726851
Kolar,2,May,05/01/2001,13.6585 ,78.4404,31.700001,126441,2.726851
Kolar,9,May,05/01/2008,13.6585 ,78.4404,31.582001,126441,2.726851
Kolhapur,4,May,05/01/2003,16.8733,73.67440000000001,30.517,516142,.35840139
Kolhapur,12,May,05/01/2011,16.8733,73.67440000000001,30.072001,516142,.35840139
Kolhapur,2,May,05/01/2001,16.8733,73.67440000000001,29.639999,516142,.35840139
Kolhapur,15,May,05/01/2014,16.8733,73.67440000000001,29.886999,516142,.35840139
Kolhapur,7,May,05/01/2006,16.8733,73.67440000000001,29.813,516142,.35840139
Kolhapur,5,May,05/01/2004,16.8733,73.67440000000001,29.434999,516142,.35840139
Kolhapur,1,May,05/01/2000,16.8733,73.67440000000001,28.968,516142,.35840139
Kolhapur,18,May,05/01/2017,16.8733,73.67440000000001,30.433001,516142,.35840139
Kolhapur,13,May,05/01/2012,16.8733,73.67440000000001,29.702,516142,.35840139
Kolhapur,20,May,05/01/2019,16.8733,73.67440000000001,30.290001,516142,.35840139
Kolhapur,17,May,05/01/2016,16.8733,73.67440000000001,30.722,516142,.35840139
Kolhapur,3,May,05/01/2002,16.8733,73.67440000000001,30.489,516142,.35840139
Kolhapur,8,May,05/01/2007,16.8733,73.67440000000001,30.176001,516142,.35840139
Kolhapur,10,May,05/01/2009,16.8733,73.67440000000001,30.184,516142,.35840139
Kolhapur,11,May,05/01/2010,16.8733,73.67440000000001,31.080999,516142,.35840139
Kolhapur,21,May,05/01/2020,16.8733,73.67440000000001,30.822001,516142,.35840139
Kolhapur,14,May,05/01/2013,16.8733,73.67440000000001,29.989,516142,.35840139
Kolhapur,19,May,05/01/2018,16.8733,73.67440000000001,30.250999,516142,.35840139
Kolhapur,16,May,05/01/2015,16.8733,73.67440000000001,30.509001,516142,.35840139
Kolhapur,6,May,05/01/2005,16.8733,73.67440000000001,30.280001,516142,.35840139
Kolhapur,9,May,05/01/2008,16.8733,73.67440000000001,29.875999,516142,.35840139
Kollam,3,May,05/01/2002,8.839600000000001,77.027,28.252001,394163,.60730308
Kollam,11,May,05/01/2010,8.839600000000001,77.027,28.976,394163,.60730308
Kollam,17,May,05/01/2016,8.839600000000001,77.027,28.983999,394163,.60730308
Kollam,12,May,05/01/2011,8.839600000000001,77.027,28.653,394163,.60730308
Kollam,14,May,05/01/2013,8.839600000000001,77.027,28.785999,394163,.60730308
Kollam,5,May,05/01/2004,8.839600000000001,77.027,26.982,394163,.60730308
Kollam,19,May,05/01/2018,8.839600000000001,77.027,28.076,394163,.60730308
Kollam,20,May,05/01/2019,8.839600000000001,77.027,29.809,394163,.60730308
Kollam,10,May,05/01/2009,8.839600000000001,77.027,28.646999,394163,.60730308
Kollam,4,May,05/01/2003,8.839600000000001,77.027,28.895,394163,.60730308
Kollam,7,May,05/01/2006,8.839600000000001,77.027,28.190001,394163,.60730308
Kollam,1,May,05/01/2000,8.839600000000001,77.027,28.629,394163,.60730308
Kollam,21,May,05/01/2020,8.839600000000001,77.027,29.194,394163,.60730308
Kollam,2,May,05/01/2001,8.839600000000001,77.027,28.315001,394163,.60730308
Kollam,9,May,05/01/2008,8.839600000000001,77.027,28.351999,394163,.60730308
Kollam,13,May,05/01/2012,8.839600000000001,77.027,28.856001,394163,.60730308
Kollam,18,May,05/01/2017,8.839600000000001,77.027,28.856001,394163,.60730308
Kollam,15,May,05/01/2014,8.839600000000001,77.027,28.573,394163,.60730308
Kollam,16,May,05/01/2015,8.839600000000001,77.027,28.118,394163,.60730308
Kollam,8,May,05/01/2007,8.839600000000001,77.027,28.641001,394163,.60730308
Kollam,6,May,05/01/2005,8.839600000000001,77.027,28.966,394163,.60730308
Korba,5,May,05/01/2004,21.7021,82.2115,35.391998,419146,.40951335
Korba,6,May,05/01/2005,21.7021,82.2115,35.432999,419146,.40951335
Korba,9,May,05/01/2008,21.7021,82.2115,35.542,419146,.40951335
Korba,2,May,05/01/2001,21.7021,82.2115,35.589001,419146,.40951335
Korba,19,May,05/01/2018,21.7021,82.2115,35.451,419146,.40951335
Korba,3,May,05/01/2002,21.7021,82.2115,36.459,419146,.40951335
Korba,14,May,05/01/2013,21.7021,82.2115,36.501999,419146,.40951335
Korba,11,May,05/01/2010,21.7021,82.2115,35.862999,419146,.40951335
Korba,18,May,05/01/2017,21.7021,82.2115,36.243,419146,.40951335
Korba,4,May,05/01/2003,21.7021,82.2115,36.52,419146,.40951335
Korba,1,May,05/01/2000,21.7021,82.2115,34.783001,419146,.40951335
Korba,20,May,05/01/2019,21.7021,82.2115,36.693001,419146,.40951335
Korba,7,May,05/01/2006,21.7021,82.2115,34.179001,419146,.40951335
Korba,21,May,05/01/2020,21.7021,82.2115,33.723999,419146,.40951335
Korba,15,May,05/01/2014,21.7021,82.2115,34.533001,419146,.40951335
Korba,8,May,05/01/2007,21.7021,82.2115,34.891998,419146,.40951335
Korba,12,May,05/01/2011,21.7021,82.2115,35.247002,419146,.40951335
Korba,16,May,05/01/2015,21.7021,82.2115,35.834,419146,.40951335
Korba,13,May,05/01/2012,21.7021,82.2115,36.382,419146,.40951335
Korba,10,May,05/01/2009,21.7021,82.2115,35.999001,419146,.40951335
Korba,17,May,05/01/2016,21.7021,82.2115,35.224998,419146,.40951335
Kota,5,May,05/01/2004,24.9151 ,76.25620000000001,35.077,763088,2.3134663
Kota,19,May,05/01/2018,24.9151 ,76.25620000000001,36.526001,763088,2.3134663
Kota,7,May,05/01/2006,24.9151 ,76.25620000000001,35.854,763088,2.3134663
Kota,20,May,05/01/2019,24.9151 ,76.25620000000001,35.492001,763088,2.3134663
Kota,13,May,05/01/2012,24.9151 ,76.25620000000001,34.985001,763088,2.3134663
Kota,17,May,05/01/2016,24.9151 ,76.25620000000001,36.174999,763088,2.3134663
Kota,4,May,05/01/2003,24.9151 ,76.25620000000001,35.501999,763088,2.3134663
Kota,15,May,05/01/2014,24.9151 ,76.25620000000001,34.539001,763088,2.3134663
Kota,10,May,05/01/2009,24.9151 ,76.25620000000001,35.924,763088,2.3134663
Kota,6,May,05/01/2005,24.9151 ,76.25620000000001,34.881001,763088,2.3134663
Kota,18,May,05/01/2017,24.9151 ,76.25620000000001,36.140999,763088,2.3134663
Kota,16,May,05/01/2015,24.9151 ,76.25620000000001,36.159,763088,2.3134663
Kota,2,May,05/01/2001,24.9151 ,76.25620000000001,35.085999,763088,2.3134663
Kota,8,May,05/01/2007,24.9151 ,76.25620000000001,35.205002,763088,2.3134663
Kota,12,May,05/01/2011,24.9151 ,76.25620000000001,35.736,763088,2.3134663
Kota,21,May,05/01/2020,24.9151 ,76.25620000000001,35.400002,763088,2.3134663
Kota,1,May,05/01/2000,24.9151 ,76.25620000000001,34.647999,763088,2.3134663
Kota,11,May,05/01/2010,24.9151 ,76.25620000000001,37.173,763088,2.3134663
Kota,9,May,05/01/2008,24.9151 ,76.25620000000001,34.092999,763088,2.3134663
Kota,14,May,05/01/2013,24.9151 ,76.25620000000001,36.124001,763088,2.3134663
Kota,3,May,05/01/2002,24.9151 ,76.25620000000001,36.632,763088,2.3134663
Krishnanagar,5,May,05/01/2004,23.3087,88.25239999999999,32.133999,145926,2.5725887
Krishnanagar,21,May,05/01/2020,23.3087,88.25239999999999,29.995001,145926,2.5725887
Krishnanagar,17,May,05/01/2016,23.3087,88.25239999999999,31.02,145926,2.5725887
Krishnanagar,20,May,05/01/2019,23.3087,88.25239999999999,32.021,145926,2.5725887
Krishnanagar,19,May,05/01/2018,23.3087,88.25239999999999,30.23,145926,2.5725887
Krishnanagar,2,May,05/01/2001,23.3087,88.25239999999999,30.355,145926,2.5725887
Krishnanagar,15,May,05/01/2014,23.3087,88.25239999999999,32.171001,145926,2.5725887
Krishnanagar,6,May,05/01/2005,23.3087,88.25239999999999,31.247,145926,2.5725887
Krishnanagar,16,May,05/01/2015,23.3087,88.25239999999999,31.657,145926,2.5725887
Krishnanagar,9,May,05/01/2008,23.3087,88.25239999999999,31.264999,145926,2.5725887
Krishnanagar,12,May,05/01/2011,23.3087,88.25239999999999,30.528,145926,2.5725887
Krishnanagar,3,May,05/01/2002,23.3087,88.25239999999999,30.987,145926,2.5725887
Krishnanagar,13,May,05/01/2012,23.3087,88.25239999999999,32.403999,145926,2.5725887
Krishnanagar,8,May,05/01/2007,23.3087,88.25239999999999,31.379,145926,2.5725887
Krishnanagar,11,May,05/01/2010,23.3087,88.25239999999999,31.368,145926,2.5725887
Krishnanagar,18,May,05/01/2017,23.3087,88.25239999999999,31.419001,145926,2.5725887
Krishnanagar,7,May,05/01/2006,23.3087,88.25239999999999,30.899,145926,2.5725887
Krishnanagar,14,May,05/01/2013,23.3087,88.25239999999999,30.608999,145926,2.5725887
Krishnanagar,4,May,05/01/2003,23.3087,88.25239999999999,31.445,145926,2.5725887
Krishnanagar,1,May,05/01/2000,23.3087,88.25239999999999,30.264999,145926,2.5725887
Krishnanagar,10,May,05/01/2009,23.3087,88.25239999999999,30.639999,145926,2.5725887
Kulti,5,May,05/01/2004,23.3087 ,86.5049 ,32.702999,305405,1.3099978
Kulti,16,May,05/01/2015,23.3087 ,86.5049 ,32.136002,305405,1.3099978
Kulti,18,May,05/01/2017,23.3087 ,86.5049 ,32.028999,305405,1.3099978
Kulti,12,May,05/01/2011,23.3087 ,86.5049 ,31.094,305405,1.3099978
Kulti,14,May,05/01/2013,23.3087 ,86.5049 ,31.742001,305405,1.3099978
Kulti,3,May,05/01/2002,23.3087 ,86.5049 ,32.029999,305405,1.3099978
Kulti,21,May,05/01/2020,23.3087 ,86.5049 ,30.267,305405,1.3099978
Kulti,6,May,05/01/2005,23.3087 ,86.5049 ,32.261002,305405,1.3099978
Kulti,4,May,05/01/2003,23.3087 ,86.5049 ,32.334,305405,1.3099978
Kulti,19,May,05/01/2018,23.3087 ,86.5049 ,31.084,305405,1.3099978
Kulti,1,May,05/01/2000,23.3087 ,86.5049 ,31.082001,305405,1.3099978
Kulti,17,May,05/01/2016,23.3087 ,86.5049 ,31.587999,305405,1.3099978
Kulti,7,May,05/01/2006,23.3087 ,86.5049 ,30.981001,305405,1.3099978
Kulti,8,May,05/01/2007,23.3087 ,86.5049 ,31.639,305405,1.3099978
Kulti,11,May,05/01/2010,23.3087 ,86.5049 ,31.816,305405,1.3099978
Kulti,9,May,05/01/2008,23.3087 ,86.5049 ,31.754,305405,1.3099978
Kulti,10,May,05/01/2009,23.3087 ,86.5049 ,30.955999,305405,1.3099978
Kulti,20,May,05/01/2019,23.3087 ,86.5049 ,32.817001,305405,1.3099978
Kulti,13,May,05/01/2012,23.3087 ,86.5049 ,33.07,305405,1.3099978
Kulti,2,May,05/01/2001,23.3087 ,86.5049 ,31.274,305405,1.3099978
Kulti,15,May,05/01/2014,23.3087 ,86.5049 ,32.384998,305405,1.3099978
Kumbakonam,21,May,05/01/2020,10.4469 ,79.36360000000001,31.830999,139264,2.6253316
